day_id,time_step,L,PV,WT
156,55,140.41425510,0.64098930,40.60220360
156,56,138.09384946,0.57414130,38.72416360
156,57,143.27818918,0.44558480,38.32448810
156,58,150.07037876,0.41208920,40.43500290
156,59,157.85544841,0.28810750,50.63832620
156,60,153.15984833,0.25215790,53.89570460
156,61,145.97143254,0.00000000,49.99385050
156,62,135.47649367,0.00000000,45.35692640
156,63,134.37361401,0.00000000,44.32266550
156,64,124.56994711,0.00000000,41.78337580
156,65,124.95654697,0.00000000,40.12483560
156,66,112.66727530,0.00000000,37.96293360
156,67,111.61527209,0.00000000,32.59813640
156,68,96.00462923,0.00000000,35.02482870
156,69,93.18640371,0.00000000,33.07233370
156,70,94.40074389,0.00000000,31.62259330
156,71,113.50111116,0.00000000,32.63295870
156,72,136.55163970,0.00000000,28.28204540
156,73,144.35769844,0.00000000,26.04132820
156,74,141.52217365,0.00000000,25.18410330
156,75,135.80593853,0.00000000,23.02563010
156,76,144.82962550,0.00000000,22.12144120
156,77,149.08023331,0.00000000,23.87897760
156,78,144.83852211,0.00000000,24.51450700
156,79,135.80148479,0.00000000,22.07012640
156,80,130.54735958,0.00000000,21.86316550
156,81,131.25745403,0.00000000,23.88869280
156,82,128.22896461,0.00000000,25.87762770
156,83,128.82131744,0.00000000,26.59236310
156,84,126.04734927,0.00000000,25.51864590
156,85,128.38946726,0.00000000,21.55058390
156,86,128.71544090,0.00000000,18.57087410
156,87,128.58630265,0.00000000,17.56761800
156,88,119.61242275,0.00000000,16.71877570
156,89,111.74277521,0.00000000,14.39634210
156,90,104.91752096,0.00000000,11.89969790
156,91,104.25610374,0.00000000,11.50990610
156,92,96.83115637,0.00000000,9.37411250
156,93,90.90707831,0.00000000,8.18282370
156,94,84.80206170,0.00000000,8.33352040
156,95,85.72182474,0.00000000,10.13212380
156,96,86.70795316,0.00000000,10.21398290
6,1,53.39994182,0.00000000,5.57268710
6,2,55.15687754,0.00000000,9.02549270
6,3,58.21335578,0.00000000,13.57155260
6,4,57.15627857,0.00000000,18.00090920
6,5,61.37223944,0.00000000,20.87509850
6,6,64.36145258,0.00000000,16.87869520
6,7,63.31551904,0.00000000,16.27203620
6,8,62.08000805,0.00000000,5.68104000
6,9,54.47215722,0.00000000,20.10845700
6,10,52.77512990,0.00000000,17.67382360
6,11,46.56546187,0.00000000,13.61457140
6,12,48.37092121,0.00000000,18.50196800
6,13,51.84512901,0.00000000,15.96517600
6,14,55.86307342,0.00000000,17.81396390
6,15,59.05539821,0.00000000,14.76084790
6,16,54.08463704,0.00000000,17.44583620
6,17,54.47014877,0.00000000,16.15185240
6,18,52.83436546,0.00000000,21.06153980
6,19,57.70153274,0.00000000,17.07260080
6,20,57.82215747,0.00000000,16.63839790
6,21,56.30507033,0.00000000,17.86671560
6,22,74.21570498,0.00000000,21.75676540
6,23,89.66839166,0.00000000,69.64414840
6,24,114.49972624,0.00000000,69.64913030
6,25,114.90439726,0.00000000,70.07988400
6,26,117.42559285,0.00000000,70.51076110
6,27,108.02949905,0.00000000,70.94173820
6,28,109.21786860,0.00000000,72.73668760
6,29,107.68754193,0.11683840,78.11073260
6,30,111.34207329,0.20184840,78.77608570
6,31,101.75796272,0.29169250,70.02400410
6,32,98.73234776,0.38886840,61.01853760
6,33,95.05271195,0.43108170,51.50630040
6,34,91.29577149,0.49840850,42.25564610
6,35,80.93427493,0.60116900,33.52820480
6,36,73.74749179,0.62415560,32.12804930
6,37,77.95554965,0.65568130,45.38255530
6,38,83.22342904,0.66260710,51.12059770
6,39,91.34064155,0.66509340,41.82583740
6,40,99.03575704,0.68496370,39.58906830
6,41,115.56691356,0.72869820,51.46843030
6,42,120.62046096,0.77070120,58.08710030
6,43,125.02414838,0.81450660,54.18454710
6,44,121.35793686,0.90938130,51.20323780
6,45,130.08817645,1.05228280,50.06457730
6,46,127.95059920,1.29350420,45.91186150
6,47,124.09949532,1.46010180,35.73118680
6,48,112.60621430,1.98433160,30.75191630
6,49,110.24351435,2.84085510,35.46129770
6,50,107.55745221,3.19287620,34.21491790
6,51,104.62257955,3.55736580,19.62758030
6,52,99.91857920,3.95786410,10.22975820
6,53,98.29544924,4.20697140,11.21111830
6,54,100.82619595,4.66640710,9.94740640
6,55,105.98680226,5.16662150,4.19375820
6,56,109.51566195,5.27868310,0.35861660
6,57,105.40616563,5.30009470,0.06751660
6,58,97.22838057,5.19715940,1.72627760
6,59,91.35954193,5.57155150,6.21456090
6,60,101.63366486,5.75761300,13.57903240
6,61,109.72957004,5.60636720,35.66963020
6,62,119.01354704,5.09512240,45.61797420
6,63,108.17165424,4.99188760,31.28209910
6,64,99.13361515,4.95217590,21.12398210
6,65,81.73662445,4.79858820,19.32165530
6,66,73.43753812,4.48597110,16.64328040
6,67,70.61223062,4.26348430,12.21305720
6,68,85.86398901,3.80778800,9.25920920
6,69,105.80124031,3.66547100,6.00071990
6,70,116.54202416,3.27550830,2.42360060
6,71,118.90694077,3.06356450,8.30068780
6,72,118.95886088,2.70796740,8.10633370
6,73,128.22457457,2.46822580,7.52572870
6,74,130.62817621,2.04510750,8.32927190
6,75,129.36810250,1.56884020,11.90119830
6,76,127.24177614,1.11253290,16.49652600
6,77,126.53970576,0.80802100,22.21865860
6,78,128.45970412,0.47620670,26.09394060
6,79,125.20920460,0.29187340,27.46186250
6,80,123.83904770,0.18236300,26.21181550
6,81,119.29942750,0.09676490,19.52604520
6,82,116.89105009,0.00000000,13.58534420
6,83,113.05889187,0.00000000,8.89200470
6,84,110.37052014,0.00000000,6.82015280
6,85,102.63813747,0.00000000,7.86628370
6,86,96.14583681,0.00000000,8.08965490
6,87,92.40343943,0.00000000,6.25061110
6,88,95.63478388,0.00000000,6.05118770
6,89,96.42783984,0.00000000,8.72471450
6,90,95.55331520,0.00000000,10.21409760
6,91,90.91655121,0.00000000,9.04724540
6,92,88.10802056,0.00000000,7.38495330
6,93,76.83063162,0.00000000,2.94200930
6,94,61.49073192,0.00000000,0.31458640
6,95,40.33328660,0.00000000,0.42287190
6,96,27.35159472,0.00000000,0.20666420
138,1,160.00000000,0.00000000,92.99059170
138,2,155.96469558,0.00000000,88.56579250
138,3,143.72314341,0.00000000,83.33832340
138,4,124.92257351,0.00000000,81.92449460
138,5,119.57362685,0.00000000,87.82618070
138,6,126.50913000,0.00000000,91.85330020
138,7,138.08490297,0.00000000,92.86911460
138,8,140.06872550,0.00000000,92.56974230
138,9,131.35553866,0.00000000,91.68202900
138,10,122.66423515,0.00000000,83.31355510
138,11,109.57122053,0.00000000,59.98376820
138,12,99.35442399,0.00000000,44.76218560
138,13,91.97827807,0.00000000,45.70327240
138,14,88.57551480,0.00000000,48.70248270
138,15,89.10857947,0.00000000,56.02794600
138,16,83.36166791,0.00000000,57.97202810
138,17,76.78464112,0.00000000,49.15353050
138,18,71.18406115,0.00000000,41.56573850
138,19,70.02760739,0.00000000,36.43954510
138,20,71.08653995,0.00000000,32.21490490
138,21,68.07707993,0.00000000,29.79357190
138,22,68.17140387,0.00000000,29.97256400
138,23,66.62077988,0.00000000,33.91567720
138,24,71.27991504,0.00000000,37.67733540
138,25,76.99210264,0.00000000,46.84702530
138,26,82.45876669,0.00000000,53.20986900
138,27,89.09668019,0.00000000,53.95930580
138,28,88.58842685,0.00000000,53.67198930
138,29,92.39379531,0.00000000,51.31148190
138,30,87.89481139,0.00000000,50.42339720
138,31,86.36926932,0.00000000,52.48049630
138,32,70.45143620,0.00000000,49.51790410
138,33,60.89380239,0.00000000,36.51627730
138,34,48.80383577,0.00000000,26.09765380
138,35,51.88015028,0.00000000,20.84537850
138,36,54.65812594,9.44370920,18.88176640
138,37,73.25414472,16.53922060,23.49579760
138,38,89.40898442,27.81219510,29.14552840
138,39,104.58035943,25.59933820,36.86693360
138,40,110.29629251,28.21713590,41.95910930
138,41,110.51471326,41.52006840,41.79304490
138,42,117.99368557,41.78441560,40.43109570
138,43,127.30607473,54.05009060,36.67752980
138,44,145.46722507,61.74980680,34.43115490
138,45,155.11147886,63.13428160,35.19924540
138,46,160.00000000,71.38230780,33.79540710
138,47,157.29215255,59.45958810,28.04772600
138,48,157.29215255,55.58780940,31.30680810
138,49,157.29215255,69.72702240,46.58997130
138,50,160.00000000,64.12051570,56.97348930
138,51,160.00000000,54.64897010,46.08023570
138,52,160.00000000,53.21586600,38.01874780
138,53,156.25882929,40.77554330,36.81409040
138,54,150.46683583,33.17598060,33.07664980
138,55,143.72410507,27.95609570,28.94053590
138,56,136.95239749,22.45377670,25.35424000
138,57,132.12637992,14.08273140,23.11457460
138,58,125.10563521,10.64845180,21.04840830
138,59,124.27659095,9.56957670,19.91538680
138,60,125.91503973,7.31639270,17.63495330
138,61,124.67296036,6.66461180,14.83750520
138,62,113.96245442,7.22522260,13.40022540
138,63,99.95034397,4.81862090,19.61947730
138,64,87.68144815,0.00000000,23.22123070
138,65,85.60907362,0.00000000,23.38250430
138,66,78.85273027,0.00000000,23.25049010
138,67,80.02320262,0.00000000,20.49292000
138,68,71.23269508,0.00000000,18.80472570
138,69,66.46206722,0.00000000,16.76142750
138,70,54.09712205,0.00000000,13.24133950
138,71,50.74886521,0.00000000,11.65910140
138,72,49.51823910,0.00000000,9.88322940
138,73,60.94850409,0.00000000,10.44912640
138,74,77.33670553,0.00000000,11.28822290
138,75,89.71666536,0.00000000,12.54683400
138,76,93.11782432,0.00000000,13.56622900
138,77,94.63864002,0.00000000,15.58954100
138,78,103.52798880,0.00000000,18.51623060
138,79,111.99557675,0.00000000,17.07642050
138,80,111.53645363,0.00000000,17.40267140
138,81,108.33079843,0.00000000,12.43557890
138,82,103.20428622,0.00000000,17.01263490
138,83,104.77871288,0.00000000,15.71342720
138,84,101.41367355,0.00000000,12.49696000
138,85,106.69723978,0.00000000,11.00178230
138,86,111.17061477,0.00000000,14.02429870
138,87,121.39586724,0.00000000,17.33871270
138,88,123.73091525,0.00000000,16.28116870
138,89,121.73802151,0.00000000,17.93931400
138,90,112.83625271,0.00000000,19.86529320
138,91,108.26129562,0.00000000,20.26925640
138,92,106.49621314,0.00000000,18.18573630
138,93,106.66338581,0.00000000,13.86951130
138,94,98.25682338,0.00000000,10.94271060
138,95,88.37949646,0.00000000,5.64705870
138,96,81.53832118,0.00000000,4.33688800
35,1,85.23465851,0.00000000,58.11039820
35,2,80.48916647,0.00000000,47.10843440
35,3,78.51061854,0.00000000,39.79334510
35,4,87.92927102,0.00000000,42.32573770
35,5,97.95828860,0.00000000,64.55304770
35,6,99.91658233,0.00000000,78.47468200
35,7,101.35009660,0.00000000,75.78485300
35,8,95.54110472,0.00000000,73.77865150
35,9,93.20217747,0.00000000,73.13952830
35,10,90.86891906,0.00000000,71.82945050
35,11,92.12929555,0.00000000,69.17723500
35,12,95.95748262,0.00000000,67.28528590
35,13,94.51320990,0.00000000,66.88280760
35,14,90.98425960,0.00000000,64.82259800
35,15,84.63581947,0.00000000,59.59356340
35,16,86.91852813,0.00000000,59.57927680
35,17,93.15539754,0.00000000,69.99425510
35,18,100.06043368,0.00000000,76.07649240
35,19,103.16333656,0.00000000,73.49306910
35,20,100.21195125,0.00000000,71.93738410
35,21,107.27377215,0.00000000,72.43706750
35,22,109.68613491,0.00000000,74.08070040
35,23,116.26911216,0.00000000,78.01220300
35,24,106.56883663,0.00000000,79.26872370
35,25,103.51443060,0.00000000,75.17532960
35,26,96.26766400,0.00000000,72.11714310
35,27,98.45311977,0.00000000,71.06683040
35,28,95.51574647,0.00000000,71.42115250
35,29,103.31817265,0.00000000,74.82964550
35,30,102.99052994,0.00000000,77.10133060
35,31,93.23577743,1.69067740,52.27165030
35,32,94.97274713,2.19313030,30.11560720
35,33,103.19034094,2.74153240,85.12104780
35,34,124.99990625,3.29616030,84.80590350
35,35,130.54936960,3.97440150,83.86511860
35,36,141.45070543,4.51215420,83.94486920
35,37,147.57635362,5.05784410,86.06592990
35,38,149.31343308,5.20272720,87.47872880
35,39,129.88113941,5.16095990,59.18068390
35,40,132.99036733,5.97195320,30.69126540
35,41,138.63418501,6.77639740,86.89015770
35,42,160.00000000,7.06112780,87.21602850
35,43,160.00000000,8.02959190,88.20143850
35,44,160.00000000,9.86554450,89.20379080
35,45,160.00000000,11.94289800,90.19133370
35,46,148.52081036,14.04848230,76.07328190
35,47,133.61530657,18.16451870,31.96301220
35,48,129.07621123,20.31557960,9.53607340
35,49,140.55540088,22.99758310,34.87787800
35,50,155.46090467,25.90634980,55.45375940
35,51,160.00000000,31.52323380,73.89464720
35,52,160.00000000,35.99545460,87.28577130
35,53,160.00000000,39.97670500,90.57734860
35,54,160.00000000,42.27801480,92.00678850
35,55,160.00000000,42.80559860,89.71189640
35,56,160.00000000,47.45754680,86.89812670
35,57,160.00000000,53.00934830,83.04650650
35,58,160.00000000,54.77810170,80.34336130
35,59,160.00000000,56.93663740,79.93703250
35,60,160.00000000,58.25837230,82.22128730
35,61,160.00000000,58.39718760,89.88653530
35,62,160.00000000,58.85197470,93.62586050
35,63,160.00000000,53.27561980,89.51312510
35,64,160.00000000,53.16481910,83.76704710
35,65,160.00000000,50.16226320,74.75402840
35,66,160.00000000,51.61536940,66.58513310
35,67,160.00000000,47.64785620,60.10419270
35,68,160.00000000,44.71704510,57.32187270
35,69,160.00000000,38.25333360,61.93647300
35,70,160.00000000,35.75136020,64.43698510
35,71,160.00000000,32.99758480,62.00660090
35,72,160.00000000,27.64318410,63.25003440
35,73,160.00000000,26.33381500,71.47010210
35,74,160.00000000,18.43471890,73.28128850
35,75,160.00000000,15.85000040,74.99513990
35,76,160.00000000,11.37817790,75.16364810
35,77,160.00000000,7.37071710,72.24117110
35,78,160.00000000,3.68832440,68.81865570
35,79,160.00000000,0.00000000,64.39580700
35,80,160.00000000,0.00000000,62.04533260
35,81,160.00000000,0.00000000,63.83940240
35,82,159.11782425,0.00000000,63.95603920
35,83,159.11782425,0.00000000,60.71766270
35,84,158.08755408,0.00000000,59.14272830
35,85,158.96972984,0.00000000,60.89458840
35,86,156.76465995,0.00000000,63.18426690
35,87,157.03345277,0.00000000,66.54954540
35,88,155.29010236,0.00000000,69.45188700
35,89,156.26962804,0.00000000,71.42836450
35,90,145.59597814,0.00000000,70.08810780
35,91,126.75188170,0.00000000,62.11443070
35,92,100.34241897,0.00000000,56.67426480
35,93,92.39650991,0.00000000,56.30120090
35,94,95.92415762,0.00000000,55.88496550
35,95,104.42060853,0.00000000,55.38249480
35,96,104.66308881,0.00000000,56.21101340
264,1,89.79670757,0.00000000,46.70906820
264,2,82.15214453,0.00000000,37.53941420
264,3,78.03123839,0.00000000,32.03978170
264,4,77.69960397,0.00000000,25.25887360
264,5,77.02500644,0.00000000,23.60089210
264,6,74.51644164,0.00000000,23.72662460
264,7,67.38552400,0.00000000,26.90529210
264,8,69.82056812,0.00000000,33.37894980
264,9,66.82548497,0.00000000,38.83451690
264,10,69.35054800,0.00000000,40.16783270
264,11,69.50056975,0.00000000,40.41720290
264,12,75.42084907,0.00000000,38.97536850
264,13,83.40998220,0.00000000,42.92222530
264,14,87.12717946,0.00000000,46.75239840
264,15,92.38965599,0.00000000,51.54013850
264,16,91.63149478,0.00000000,57.91619160
264,17,93.80592728,0.00000000,57.99844010
264,18,92.19864515,0.00000000,60.93183420
264,19,87.86913122,0.00000000,54.37570210
264,20,84.06419266,0.00000000,48.12645850
264,21,79.77348400,0.00000000,42.62701520
264,22,87.87097475,0.00000000,44.66803430
264,23,89.07520138,0.00000000,45.89072850
264,24,89.94483705,0.00000000,44.81389400
264,25,78.80614334,0.00000000,44.69286820
264,26,81.00032456,0.00000000,49.11157390
264,27,80.49837295,0.00000000,52.83495490
264,28,88.07739063,0.00000000,54.26077840
264,29,83.75785245,0.00000000,55.66955470
264,30,86.18940540,0.00000000,53.50249920
264,31,86.81639521,0.00000000,48.18525560
264,32,91.59923510,0.00000000,45.13406760
264,33,91.45087118,0.00000000,50.65376200
264,34,86.06651327,2.07254130,53.73194070
264,35,86.04790898,2.77469960,48.37861650
264,36,88.03022201,4.36463890,47.04038360
264,37,98.89681521,5.89078390,39.90614690
264,38,101.09709804,6.38672530,33.34611180
264,39,109.36063149,6.62885100,28.11258260
264,40,112.24568933,9.22307130,29.16801830
264,41,124.48554992,10.37751700,34.93473520
264,42,134.35474070,12.83228910,40.27654590
264,43,148.45517545,15.56328840,48.56854760
264,44,156.12272581,21.38415580,49.72471620
264,45,160.00000000,22.92836420,52.25288470
264,46,160.00000000,25.25275520,44.22741540
264,47,160.00000000,28.22380410,50.10533020
264,48,160.00000000,32.96956640,47.79845540
264,49,160.00000000,30.56936750,46.53862600
264,50,160.00000000,31.78269180,40.16246260
264,51,160.00000000,38.54055120,34.85842080
264,52,160.00000000,40.36642260,24.20330840
264,53,160.00000000,49.54841360,16.92636560
264,54,160.00000000,47.17467190,15.60298620
264,55,155.16685358,54.54650360,8.75390540
264,56,150.51162435,64.56429040,3.29364950
264,57,143.32967449,64.18433760,0.00000000
264,58,143.51757818,66.13748020,0.78797650
264,59,136.21593477,60.84623160,4.37991250
264,60,134.08625390,54.38549910,9.22682280
264,61,123.96234236,48.66185160,6.15779260
264,62,120.89905456,57.25520650,4.85743410
264,63,106.36512254,54.93668560,0.00000000
264,64,97.75476617,46.18002420,0.00000000
264,65,94.71899390,45.26995810,0.00000000
264,66,105.60225743,50.17320790,0.00000000
264,67,118.54498494,38.49763280,0.00000000
264,68,120.07470967,33.21494640,0.00000000
264,69,117.69701326,31.81168710,0.00000000
264,70,115.52017737,32.16123600,0.00000000
264,71,126.77786059,25.34785760,4.18587830
264,72,134.52745541,24.51246740,7.51011280
264,73,139.00121032,19.39651390,11.37501230
264,74,134.62936848,14.78863120,15.72631300
264,75,130.86972213,0.00000000,22.93813920
264,76,131.49607441,0.00000000,25.70855400
264,77,130.05679363,0.00000000,28.82888810
264,78,132.72351235,0.00000000,25.57766300
264,79,132.30815205,0.00000000,24.02210020
264,80,141.74808961,0.00000000,26.90893540
264,81,145.89556898,0.00000000,36.06537970
264,82,145.84510736,0.00000000,32.82730950
264,83,140.76886933,0.00000000,24.21416120
264,84,145.30471839,0.00000000,49.14953790
264,85,153.28405215,0.00000000,71.71703880
264,86,155.36709065,0.00000000,75.43131520
264,87,149.85468128,0.00000000,43.58075440
264,88,147.82924241,0.00000000,56.96254150
264,89,149.15727839,0.00000000,67.51405930
264,90,151.61552308,0.00000000,68.75554970
264,91,138.94136881,0.00000000,60.06182790
264,92,121.30454572,0.00000000,43.24366100
264,93,98.86004614,0.00000000,44.94622950
264,94,97.89646993,0.00000000,46.51659160
264,95,106.12926204,0.00000000,52.45831550
264,96,118.91902197,0.00000000,54.53579770
349,1,73.58796983,0.00000000,20.33288160
349,2,74.19790309,0.00000000,24.74239480
349,3,73.89350816,0.00000000,36.37488670
349,4,82.15690836,0.00000000,41.60323160
349,5,88.47819737,0.00000000,45.01045640
349,6,90.05572586,0.00000000,44.83901140
349,7,83.98706286,0.00000000,37.09666660
349,8,72.35253691,0.00000000,34.28718670
349,9,64.73272554,0.00000000,35.82581590
349,10,54.73265989,0.00000000,22.72319820
349,11,49.49907856,0.00000000,24.00580620
349,12,48.87072791,0.00000000,20.50498020
349,13,52.83478044,0.00000000,22.06145260
349,14,60.81395429,0.00000000,26.04425210
349,15,62.91524895,0.00000000,31.41743150
349,16,72.02585127,0.00000000,34.76136710
349,17,75.07060429,0.00000000,51.73618260
349,18,78.81043483,0.00000000,51.92083260
349,19,77.92986038,0.00000000,43.82133550
349,20,76.95924995,0.00000000,49.06132230
349,21,82.44955459,0.00000000,52.52038240
349,22,85.77544801,0.00000000,54.85665250
349,23,97.00640349,0.00000000,59.21271860
349,24,98.91753484,0.00000000,58.04325520
349,25,97.92224460,0.00000000,57.85242230
349,26,85.63105862,0.00000000,55.05012720
349,27,88.94801941,0.00000000,57.01531190
349,28,92.69244111,0.00000000,70.94960550
349,29,101.62632742,0.00000000,79.40932950
349,30,100.13506053,0.00000000,70.33697170
349,31,104.83456344,0.00000000,78.49893650
349,32,112.88329873,0.00000000,76.88232850
349,33,120.66570213,0.00000000,76.74577440
349,34,121.81441221,0.00000000,80.73563460
349,35,115.17161328,0.00000000,82.75184540
349,36,118.84150951,0.00000000,73.06388960
349,37,120.77682322,0.00000000,90.55109070
349,38,138.89316291,0.00000000,75.46082650
349,39,146.50564948,0.00000000,88.54750850
349,40,153.86716960,2.13274120,90.12855540
349,41,149.00383262,2.59194820,64.02908680
349,42,149.89936406,3.26706430,75.87114300
349,43,154.59548206,2.00926330,80.05535450
349,44,160.00000000,0.76602510,85.44962110
349,45,160.00000000,0.79976710,83.71560380
349,46,160.00000000,1.26667350,80.74017070
349,47,154.81168569,3.05661950,83.88499940
349,48,149.68804634,3.08462510,67.64527400
349,49,144.05756591,3.08198670,60.93459820
349,50,140.91860782,2.65620570,44.07556670
349,51,137.47187547,1.23280260,37.16271570
349,52,134.03311119,0.84583340,35.11500940
349,53,135.87211735,0.61975100,35.73528710
349,54,141.88384451,0.72692270,31.20149940
349,55,144.14721995,0.78072630,34.07065390
349,56,137.37967028,0.72432550,36.77830650
349,57,125.19872848,0.54685110,42.94460850
349,58,112.39353598,0.50335540,39.88928770
349,59,109.35073222,0.36263570,34.37904120
349,60,97.61181008,0.31906040,33.85380000
349,61,95.43458701,0.00000000,24.00771300
349,62,85.40937816,0.00000000,21.30330560
349,63,83.72684593,0.00000000,24.99574980
349,64,69.10807341,0.00000000,18.49465630
349,65,60.11434780,0.00000000,12.29076910
349,66,58.57530039,0.00000000,10.98786600
349,67,77.32077183,0.00000000,16.17410400
349,68,101.49683983,0.00000000,24.59490740
349,69,117.71618720,0.00000000,26.71925170
349,70,121.22745488,0.00000000,37.83089290
349,71,119.55225122,0.00000000,34.77204520
349,72,126.24109119,0.00000000,28.23364290
349,73,136.37476636,0.00000000,26.91707980
349,74,135.65559539,0.00000000,45.19540570
349,75,135.57903127,0.00000000,23.86433770
349,76,126.89681297,0.00000000,38.41364530
349,77,126.99263461,0.00000000,24.97999040
349,78,117.87235525,0.00000000,19.73147630
349,79,119.57105666,0.00000000,21.68496020
349,80,125.25871646,0.00000000,28.25753760
349,81,128.72472587,0.00000000,36.91997740
349,82,128.00231885,0.00000000,13.51658200
349,83,122.52328639,0.00000000,16.96403940
349,84,114.63952626,0.00000000,18.72118330
349,85,108.75372353,0.00000000,11.78517760
349,86,102.66094904,0.00000000,14.60038570
349,87,105.24017721,0.00000000,10.10217570
349,88,100.01704528,0.00000000,6.63943820
349,89,102.81089366,0.00000000,8.79929680
349,90,103.40074201,0.00000000,27.23224680
349,91,104.33748280,0.00000000,30.37021330
349,92,93.12813763,0.00000000,14.26112820
349,93,75.45331318,0.00000000,12.45033940
349,94,54.89072686,0.00000000,10.79117970
349,95,48.15012434,0.00000000,10.79219050
349,96,48.58208167,0.00000000,9.15150460
142,1,108.43113033,0.00000000,68.27719840
142,2,116.95899565,0.00000000,68.33001870
142,3,124.32582615,0.00000000,71.79145310
142,4,129.28706211,0.00000000,76.80010250
142,5,126.12285667,0.00000000,84.85961810
142,6,127.25750398,0.00000000,90.23541880
142,7,120.08669521,0.00000000,90.24393340
142,8,118.18319364,0.00000000,89.93319950
142,9,116.51487290,0.00000000,88.98407010
142,10,120.30702562,0.00000000,88.36617990
142,11,124.02182341,0.00000000,89.11638420
142,12,117.01682681,0.00000000,86.80536120
142,13,110.45617215,0.00000000,79.08271650
142,14,101.38335350,0.00000000,73.62534970
142,15,100.32745068,0.00000000,73.17300540
142,16,101.62173546,0.00000000,73.81587130
142,17,103.35947697,0.00000000,76.56523620
142,18,109.09768700,0.00000000,79.09572090
142,19,111.86848208,0.00000000,81.52723690
142,20,120.62900157,0.00000000,82.04208090
142,21,117.81000781,0.00000000,78.64351160
142,22,111.51153976,0.00000000,73.26585640
142,23,93.79109489,0.00000000,63.55548330
142,24,92.70597424,0.00000000,60.45721320
142,25,93.63594416,0.00000000,70.58305140
142,26,102.12246914,0.00000000,76.95839810
142,27,98.12812504,0.00000000,75.83265170
142,28,102.08331937,0.00000000,74.68190640
142,29,106.31028922,0.00000000,73.48102760
142,30,107.31487408,0.00000000,69.65803830
142,31,101.16876316,0.00000000,60.59064880
142,32,93.42608590,0.00000000,56.65256180
142,33,98.16809043,0.00000000,62.97283690
142,34,106.24819704,0.00000000,67.49370490
142,35,125.08241468,0.00000000,68.41543220
142,36,138.52080754,10.62155040,68.79904270
142,37,152.91132503,18.46487540,68.10599470
142,38,157.01166380,32.00361430,69.72180920
142,39,160.00000000,27.03826340,75.95481880
142,40,160.00000000,32.62379230,79.77543660
142,41,160.00000000,46.28327670,78.77063940
142,42,160.00000000,43.45317110,77.87886250
142,43,160.00000000,57.08920420,77.21240790
142,44,160.00000000,70.85056630,73.94543010
142,45,160.00000000,66.30060490,65.47662720
142,46,160.00000000,76.62594590,61.49642950
142,47,160.00000000,67.43987570,67.07230890
142,48,160.00000000,72.43451830,72.44024070
142,49,160.00000000,75.24923980,81.77672560
142,50,160.00000000,68.72754060,87.76319020
142,51,160.00000000,62.15788880,93.52106200
142,52,160.00000000,55.10282850,95.31366570
142,53,160.00000000,49.80656910,90.16290040
142,54,160.00000000,37.42218010,89.64359630
142,55,160.00000000,31.76284570,85.25764020
142,56,160.00000000,24.90322490,79.73634010
142,57,152.25949290,15.92377470,70.78821450
142,58,151.15802774,11.38419850,66.39688500
142,59,142.49543677,10.82599100,69.44478180
142,60,139.96692636,7.74653380,67.99038290
142,61,122.18799501,8.23229080,57.53164150
142,62,114.86067010,7.66160350,51.96066710
142,63,111.62188027,4.77684800,56.16552810
142,64,123.29996857,0.00000000,55.93076830
142,65,139.25563954,0.00000000,46.81710590
142,66,152.76344687,0.00000000,46.68315470
142,67,159.96575509,0.00000000,66.11091830
142,68,160.00000000,0.00000000,73.42045690
142,69,160.00000000,0.00000000,60.01303160
142,70,159.70251288,0.00000000,48.99362500
142,71,154.38644314,0.00000000,40.50533710
142,72,151.55330361,0.00000000,34.04894900
142,73,147.41217129,0.00000000,31.65669850
142,74,152.38195750,0.00000000,30.61668490
142,75,147.30453144,0.00000000,34.77496990
142,76,142.66197093,0.00000000,31.71609540
142,77,133.11804893,0.00000000,18.60601380
142,78,133.80797060,0.00000000,12.95148570
142,79,134.66321338,0.00000000,10.44449090
142,80,134.91640197,0.00000000,11.41672910
142,81,125.84796114,0.00000000,14.31849030
142,82,121.18708863,0.00000000,16.47048880
142,83,119.20537131,0.00000000,21.00210100
142,84,127.02054104,0.00000000,25.76451100
142,85,125.97457783,0.00000000,30.90278330
142,86,121.59916401,0.00000000,32.84211590
142,87,111.52025422,0.00000000,26.57178870
142,88,106.42676378,0.00000000,25.89293510
142,89,98.64880805,0.00000000,23.25949990
142,90,86.56285169,0.00000000,22.38208020
142,91,67.19747759,0.00000000,21.61467870
142,92,61.12603158,0.00000000,20.19987730
142,93,64.82141236,0.00000000,20.34470740
142,94,74.24100683,0.00000000,22.14928460
142,95,75.85406899,0.00000000,27.13833160
142,96,74.56698173,0.00000000,31.39012770
